Hittite	37.7874752477676
Luvian	38.5
Lycian	36.5625517018681
Tocharian_A	42.9264431934901
Tocharian_B	42.2295853119231
Albanian_Sicily	38.0018116756757
Albanian_Corinth	37.9683334850582
Albanian_Gheg	42.2265854672629
Albanian_Tosk	40.2555909357993
Greek	39.6965740080697
Greek_Lesbos	39.25
Classical_Armenian	40.14457720932
Armenian	40.0723733405928
Avestan	34.3395388882309
Old_Persian	31.4735553369275
Wakhi	37.0896278316136
Baluchi	26.587957378949
Kurdish	37.5676567980605
Tajik	38.7838124193206
Persian	32.5892853680905
Waziri	32.0
Pashto	32.4642422895257
Ossetic_Iron	43.034486
Ossetic_Digor	43.052279132357
Vedic_Sanskrit	30.4044570967343
Nepali	28.9661199765101
Assamese	26.5425291713748
Oriya	21.1044867495426
Bengali	23.4537729409676
Bihari	26.6473101417446
Hindi	25.9196611535088
Urdu	29.1633352808989
Sindhi	24.0147216043201
Lahnda	31.5439738685377
Gujarati	21.6757849717439
Marathi	19.0076071776128
Kashmiri	34.1156788411215
Sinhalese	7.41611554337899
Old_Church_Slavonic	41.0483881792338
Serbo-Croatian	43.6695141808383
Bulgarian	42.9902253468905
Macedonian	41.8685345277435
Russian	56.0
Polish	51.5090908904423
Belarusian	53.3986072792712
Ukrainian	48.0557674197214
Slovak	48.9377120833334
Czech	49.7852348957672
Sorbian_Upper	51.4629079970864
Sorbian_Lower	51.6695048
Slovenian	46.0272344938271
Old_Prussian	54.0876293990659
Latvian	56.8718099744214
Lithuanian	55.2173662032521
Old_Norse	65.3318294673867
Icelandic	65.1921619246137
Faroese	62.0426917877632
Norwegian_Riksmal	63.5093535944724
Swedish	60.0
Danish	55.8494836237628
Old_English	51.071658942709
English	54.4879166094099
Frisian	53.1023277955801
Dutch	51.7629408602076
Flemish	51.0059158860294
Old_High_German	48.8451711709015
German	50.2613386999753
Luxembourgish	49.710969183187
Gothic	53.9886795942125
Oscan	40.8585186099626
Umbrian	42.6101677513016
Latin	42.0664213170021
Catalan	41.75
Portuguese	39.5937373891324
Spanish	41.1694070669931
Sardinian_Cagliari	39.3850265162393
Sardinian_Logudoro	40.483316
Sardinian_Nuoro	40.5621072037037
Walloon	50.1993967535211
French	47.1074154598239
Provencal	43.7826152546075
Ladin	46.6082063793103
Romansh	46.57
Friulian	45.8725428995984
Italian	41.9972471395463
Romanian	46.2282614049859
Vlach	40.586
Old_Irish	53.363002759729
Cornish	50.3557791496575
Breton	48.3080773846578
Welsh	51.75
Irish	53.4532551964426
Scottish_Gaelic	57.1495963989066
Ancient_Greek	37.9724605624413
Sogdian	40.4
Shughni	37.50
Sarikoli	37.91
Pali	24.53
